truck_id,duration,fill_volume,n_units,orders,from_warehouse,route_date,stops,total_distance
RLmj83jdipiUKCPquB63GS,16.57970306693287,69.04709999999999,221.0,T74q6icAKtHeuNofPK6Znn > DUNH3gKjjgZU6gSc538C42 > JQGA2jtCUBsHBvEjD8rX3D > g2YaxbPqxi9w5zq2CdEybE > fHXKUuxSrBBjT2E42LPJNy > MytvPumqfZGYJBV4BLGoT5 > Puwg5b6VnG9xqKVHRZE86H > P5wZiFG7UHWAfaCkNJY4gc,Reims,2021-04-21,Reims > Strasbourg > Roubaix > Reims > Nancy > Mulhouse,1159.5542491676829
m84DdafsZFWaBSK8aqpPc2,7.679973230268337,67.4118,148.0,MJHkeHUai9rReZzX7vjLC3 > ZNKEFyNKFsLFKv8fJMY7b6 > oWnREbjeaCdQKXKVUqjYrz > SjdUVhsgV7mFuH7XPdSLPv > dxgTkU8eRJPrYeLvKyFBrE > S93CA5We85Bvm2QmajmDGb,Reims,2021-04-21,Reims > Metz > Lille,435.91229075671237
K3EEq45Y78A7QAL796stA7,6.575757403920401,74.3989,114.0,GSaCPFMzduXWHGLrHqkvTg > Mgy3YP8gisNX74Hubf6ALo > WBKAnndqhVuQ5qTm2uZ4N9 > PjSNjAkTJndATGQYHw2TZg,Reims,2021-04-21,Reims > Lille > Dijon,562.0027436057134
2XuPzszVdiYmn7TcdLwGzM,7.29384653076528,78.34440000000001,113.0,oWD4Q3ZQSUZePqpfB3DC3R > RtMo8tp8XxEMcYZGjFpcuA > YHJGeEE7NygYTCYhGamJqS > jdN7EwNJPGWY5VjkzgxTKf,Reims,2021-04-21,Reims > Dijon > Colmar,422.8617910053672
BVK87QGFKWtLKiUbK74kMu,2.459473199895289,37.3324,44.0,myaaMHDFbDCKyzsN2uGhWo > BYPST8LgnypDaB8s8tHhDx,Reims,2021-04-21,Reims > Colmar > Besançon,413.9140959736301
fdiM4KD5epN9UnJxbw47ym,5.561290090580707,21.7456,60.0,dCay9f4x8dL5GKnsS8tSfk > FFMBdcKA5S8Ybunyr3VFK9 > nxcQvotTE82BDXqNUZBnnK,Avignon,2021-04-21,Avignon > Vénissieux > Valence,279.45662193939654
8TYpxftDtVSgcTJ3F2kgqw,6.186396321420748,79.1802,109.0,MjVb69XuQTRAZQ9uHUTWoZ > AAxjdxBdR6va7KY5rjsrNm > Tdfowh8PVhzjkJ45marJ3v > mNLtJLWmwsYkonfz8bDCPL,Avignon,2021-04-21,Avignon > Valence > Toulon,327.00772964102543
QCseeJFGxzUAKSwuWh2XTN,3.008557235150585,38.3804,109.0,4TRcHhPtTcd3f6kxUyBzqn > gvpAkwPsvnFQ7eE3hdjNbR > CxTxPjT8r9jHidb4nNXK8C,Avignon,2021-04-21,Avignon > Toulon,128.81861550929284
WTCxiujCib2onwACqY8DmD,9.953898874945263,76.49689999999997,180.0,64JsG952biuBtHhDXwLpDt > nfR492xb3Bp8MeSzEGh8fm > 4p7BcPk4PZwkr45r5bdFNP > kWVVBgvmrhe9K6shb4Hje5 > CSkRia3KjkxMrMQmntgQdu > kPVSqz5zBXi9gaayzixPrp > go2cUhCqitYCr27Wdb7Sjm > N5CezhZ2euVmvWTLuh3xRX,Avignon,2021-04-21,Avignon > Nîmes > Nice > Montélimar,493.742281244333
kGXgvbTscW7Wxof3m2QHeo,2.1246037796621087,64.0896,32.0,deQ9n2anjfcq8QKXsgy6j4,Avignon,2021-04-21,Avignon > Montpellier,83.61391684967309
JWjcqX7XmcqvXZeU8iS6UW,8.317909907222656,79.46879999999999,265.0,DRm4ijR4BjM2aFjrxwQptE > eWtWzkbWkQx2SJXTDaBbVD > bj7xDpofVY4SddiJWysvja > ZbAcauyjNDe9vSJAimSNoG > BcZgyU9mBUunpWa59zQJVC > nbHaRfJFLnQfLYsCRqQEog > bpNX8m5wkhqKyxGRvmc7wz > jB4LR4mCL78uecuv2mufJd > 6BbVa5J6E3q5Jk5fvNW6Eo,Avignon,2021-04-21,Avignon > Montpellier > Marseille > La Seyne-sur-Mer,256.08215428907243
YaCLfAWKniJYv5e3uDL9ve,2.564973994157909,71.7217,57.0,kBKKbtxW3aQNwhadFbtLvM > T9jkiNV3tW3A6yA7AnXHLf > oH4zhkpqXPZPjMDRgSe5E6,Avignon,2021-04-21,Avignon > La Seyne-sur-Mer,128.26364796373855
VZQieBNBeChgWL6kmbWafA,4.039062911199864,78.6416,69.0,XkSSaYzVRfXfSGednSWcCR > DFuP2VzsKGYzrY6Kj8LkEL > MuGqDBk6TRk5yWUDY6WuaD > GGCWfsJrFJNfemWBaXp8Fy,Avignon,2021-04-21,Avignon > La Seyne-sur-Mer > Hyères,148.5652582691362
ZfGUgfGGjz2Sqs6GzZhM6z,17.56656875695496,79.0864,315.0,5HtmMNfJw3pkzQvLEMQ5eE > 7nRSWMBUW2fAkFpbzUukVp > 6ht8tkg7UB3V4DVhhbW5V4 > NX5jftLXoBkELhazsw27Xd > 7MddtwfYzwCupU3jZEVuHD > 7RGdso7zjNvCVpggei75ey > 7MshWcjCjMDeUbznvsknvn > MUqhDt2ysDvu3svsF5a9vN > F5ziM9hRFm7Zdbs5LqBKxm > dn7qazoo3EZ44bLna92dkH > UEsDANHJcgASuzeduj8qsa,Avignon,2021-04-21,Avignon > Grenoble > Chambéry > Béziers > Avignon > Antibes,862.1214966604002
UymeRgor9axi2dp37PpcoZ,13.340231173354884,73.8683,183.0,kNnS9ZZnqDCHkwucAYT6j3 > gvDPVYpUaMMjeyeLLuJ688 > VSAzgWDgvRhyTn6T7od9MH > N2j4Tsr6BKTx6dx9Rt7NoD > Y5oci8PjZ63SnFVa5W78p6 > noc5BRzgWjPjScSGroYUNg > ct9XKiaCC9eCzqRSidUz2V > kcvmK9cMQBRs94oKZDCg2n,Avignon,2021-04-21,Avignon > Antibes > Annecy > Aix-en-Provence,732.8900972794041
bLsiW5UTFZYV72sGrasqde,6.84608926864507,38.9034,95.0,Lgjm4fPDVJ46GfkPYcgQph > jgA4pWgwKydZyPUPR3wpHs > YhWegvZYuxdv7nf95LrVwj > beUyqFEAHrYGGUMnpR3SDV,Montauban,2021-04-21,Montauban > Toulouse > Poitiers,388.5444142384942
MzGZfkGqx6hNXhNkffWDLa,6.298997172577376,47.7508,72.0,ZCqpkxgBT4zpSrXffNNeAy > GMRESQCenvS3MsQpuyzzFt > QdqEbtjZjM8HfQXnkDedc3,Montauban,2021-04-21,Montauban > Poitiers > Pessac,506.84627482297
ZEE5hF9CxtiwTEgeBSydca,10.390645866798277,80.7427,119.0,RyBh6nkZ6ogWT2pbHrK2S5 > fcj7xoGjbaFgghiSfU9PFD > Ye9GK7H8yzX2TnyZGYnYjg > 87eWXHeAWEjX5x6aH9XCqt,Montauban,2021-04-21,Montauban > Perpignan > Pau,466.2510586467564
SWCuQUo9FrF9tN95NVx2Wy,9.77149062957124,63.21619999999999,164.0,JDKJPuCM4y6ByPAh4sp5S2 > 5NVSRMmMwZ2C2BizvbiAki > nvv8q3Zu6fPdKmJxAYUXEm > k27kbAsWH6WSS8gCb92oL6 > KcoaBzwK9cQUeyDr8DqSM7,Montauban,2021-04-21,Montauban > Pau > Niort > Mérignac,662.6633437001009
TNxFqcGB6eYSSFDHBftF5p,2.994277269448808,33.9124,75.0,QMgBcqfVLEtrhTXW9huR8o > B7QcVwor4GPMs7BQRPrdPA,Montauban,2021-04-21,Montauban > Mérignac > Montauban,366.21291570093507
SSAK9ANfq4yFx9ywiNQYhU,3.2117942717218,60.6624,102.0,5C5CDgoWksQkTtjTbXDNzx > MhkSK2ct8SYKgJHxWRnLyd > SPusrVyxKrGML4c6c67ydH,Montauban,2021-04-21,Montauban > Limoges,202.19711565191025
e2TpUtSJsxNvjv39JoybHz,5.368726450557633,41.2002,106.0,kZ2vkN8QyFnrX7sz3kJXsA > dbX49cEm9A3LzDv5B7noNg > FAs5i5iZnF5QfCpvt9AogC > cSSYKUQPsh2UW4ue7cyMhR,Montauban,2021-04-21,Montauban > Limoges > La Rochelle,392.1214889185702
LBkL8NCnzTG8J45ckMtEF5,1.8486834149827556,45.0624,24.0,EaFe7pzUWiHAMNTd5jzqzP,Montauban,2021-04-21,Montauban > Bordeaux,178.82380000156851
3CWBm47N6KgmvSz9WixD6f,3.68811873692347,69.5992,58.0,8jfp96kKNytFiKuhx9dqfN > JNa9LC6dyUMU3rGRT2wnss,Clermont-Ferrand,2021-04-22,Clermont-Ferrand > Villeurbanne,139.4473562004103
aCUNkopzdawaet9YhBvjc4,5.805348032660564,56.8716,144.0,7fyFYNGp27DKpso3j8hrkC > GpVDjYfjahWrzTnYWQKNL2 > AksZYjoshcyedJEZZaByMA > m7xhC3Pf7dGZEAthiSLLRe > 3M2VpZJXKnJJRLhnAoYhdc > SNMvgKtqWbebkFwBTMoTFm,Clermont-Ferrand,2021-04-22,Clermont-Ferrand > Villeurbanne > Saint-Étienne,192.51376878872327
DPR7zefykqkLhBE93Qqyrb,4.838530535698115,77.96020000000001,90.0,ZbSHUU6mGfaZoWFquve4k7 > WvVnhUbXHXMzrZTToMs44d > HFwwHo48tosyZ2VykktaVz,Clermont-Ferrand,2021-04-22,Clermont-Ferrand > Lyon > Clermont-Ferrand,272.6849850564871
iM2Vr2GBjvpnbRaYQQ2qxi,5.187183900955225,28.9586,93.0,PKfDLGG449jtK6NTBmDJVN > 6nXfZnTtUHC6jGnkXYqYna > Y3r9HtFpj5WL3JjpkwYUMN > 68y7EBwdGDCaCVgfJ7FXzq,Clermont-Ferrand,2021-04-22,Clermont-Ferrand > Bourges,153.95061051567637
SciEgeS6TGu9umbdSYvjYo,12.156889646895667,69.9235,274.0,oE2dXqaXRCizwHNmV4t37n > PTpzbiiBRiUQW2MEZ39wFB > dGEZw7iBEagRqbuhzTFZjX > 7XwHgWzrWC52Agscpu8yrU > URcpC5zSUS4CrSSuFAwi2Q > QMuwqcLDnCimwCM9KPmcWB > j4h4wexsTHUyjHQwM8AN3U > XwFWf9gACFMQDMaEdkxX2R > Lg8w2cukp6RCfQZB2H38hL > LSq6ZPfGs6hWVDLvyZ6Qkt > VBkD2cEqrPaiT5mArGreVe > W7ZHuNkSDxyuVyaxHzJbWV,Cergy,2021-04-22,Cergy > Épinay-sur-Seine > Vitry-sur-Seine > Versailles > Tours,262.9360412839013
A4ebwVRJRpMikEJnYDcCux,4.075259334037407,59.27419999999999,67.0,3Gficwf4dMJ8snZt7Q59ip > U7Gqfk4oFMaz2otfowc2z8 > 3Je6dMFfHXgPuRGeQ4rNyh,Cergy,2021-04-22,Cergy > Sarcelles,23.602599515611786
5nYoqzUpcuKCxHcJud5XnP,5.260033117964496,62.7582,83.0,NKosU7M4TVYtE7FxNMwDxJ > aBDRv8REf2Yu7JUwwXE62d > EmUjqqJdHNrjL9aDkjKNXo,Cergy,2021-04-22,Cergy > Saint-Nazaire,372.07282241989526
9xU3UQ9KDwAJv66hEJtrrT,6.340799780545415,40.4631,62.0,mfULABPL5BazKGT8JXrW82 > HjwomWMwsGeW7HfZHBKgaH,Cergy,2021-04-22,Cergy > Saint-Nazaire > Saint-Maur-des-Fossés,760.6354614882652
Mtq2cWmdC8XcWtmugqRQVq,0.4094549021026453,52.4064,59.0,M8jhqHGVC7ek564TYvqkYH > 2hhiibwjs8KL2WspwBaJrG,Cergy,2021-04-22,Cergy > Saint-Maur-des-Fossés,41.35834288112636
ab4DZJocvLCcsEAxayPHSq,5.88298580414976,80.8619,161.0,NBvmK4aaCjbvaZMbX7mHRF > iDn2kn5aJPfUeEvCyQZqEq > N7Fu6nqcvDobpQMMbtMuDt > as5Le4nn7xejKeRCRnjshW > LN4eK4sCGb7SFDAQaqbk2g,Cergy,2021-04-22,Cergy > Saint-Maur-des-Fossés > Saint-Denis > Rueil-Malmaison > Rouen,175.55006584618246
RpuwvLKV835N5rP72KkzoQ,13.677000095453844,43.695800000000006,152.0,QAZSaq6JF8d2DNzqd5sqEf > 6oZYfaTnatWhCoV6xZu4De > 2ESikYvPQQVbuiJipF2MqF > 9CNNwZVUAUw2vPhfTdwxGH > W3pPS8KFkfnJfhzgSPvCD2 > RwpoiuEMoxMzotKJ78fdiW,Cergy,2021-04-22,Cergy > Rouen > Rennes > Quimper > Paris,1000.1136297856162
Bn5BqcZCxe8CafRBBdazw7,5.238857901866163,74.2982,135.0,88ruX3jnk7UuJdh5CD5hBN > Bus7jAFpvaeFviJ5BHZBUd > GxZfMVR8qpzGGizXfWUayv > KDUP4DFA8SqcxMbA4jv6xF,Cergy,2021-04-22,Cergy > Paris > Pantin,34.78859681954417
6hGcfbDJwGoECHudyFrZgF,9.128491210649956,80.34779999999999,276.0,GbBb2CdEYDKHRkvqsXrncE > censoeG7NUHwJS7zByiu6c > UsMy675G6oSpZ3XuD3Cxmg > HAVgjkFMFc27yuUEK9aKCZ > VrVgXGSxDHitCbTuc98r9F > LvGRcSsFvSPDhu7mLk5pgc > K6z8XSmTs2XRKmj3QqmhpX > MGR8qQUDk52Ah5zSXdrMFp > LCzWHgmDZx4e8mHkA7ExBi,Cergy,2021-04-22,Cergy > Pantin > Orléans > Noisy-le-Grand,260.9182603056726
VXGz8WBqzaqhUdLPD9ZuKc,12.13429580995898,80.3338,88.0,ktscdqaQvwFyTnj2Nhvphb > 8ycuXkh3ZDGJPqJKRgf42N > ZyEXGLjr7pvn93P9NTdRLK > aWLGq2xzPmDEMWTJgDcNVu > 7fJFbLywMtzCamhVdwmrnE > L3RA2j8CvDzGqgRnfEMLP8,Cergy,2021-04-22,Cergy > Neuilly-sur-Seine > Nantes > Nanterre,697.0330052220673
EogYpEdY7X4vRkfRmEseXQ,17.955574124221744,75.1813,334.0,dizBsXWX7vy8V63Hrj7ot2 > LsgnvThDp7HQAaPnHjeEdG > iBixCwiccmZAUmWs7p6KmP > cxRijPodiwcG6xTM6PcuND > XgeMEUvomq5wxEpQvUrKPT > W9dpMYjkrnStDCGG3ipfe2 > 6nZ3uoiHYR9piF6BUkR4Ad > BBU34ui5mhfDJdDYJG9GB4 > n2URzRsiZMG3ZzJmJ37Ezm > GcThq3RxhotZNjf6mYir5q > WjrdfEX6wrVLjMba42nWg9 > 2WYvwAZkUmcoc9ZyuewTmH,Cergy,2021-04-22,Cergy > Nanterre > Montreuil > Meaux > Maisons-Alfort > Lorient > Levallois-Perret,989.2124173203025
PakZTNLpBwse7peo8v7jAG,8.18220398160694,61.6332,82.0,E5zLPBmVLQYFiE4qmadkFW > SDCjgWSs4jhwCT9APbJDo5 > 36KgXZJfrv4rWar4uUELeD > AKm7gy4P5hgNjPqqAQwV2b > iet9ni78UbvtGr6pV4AvL4,Cergy,2021-04-22,Cergy > Levallois-Perret > Le Mans > Le Blanc-Mesnil,401.91765503793715
58N29qXLGqVEkuFkyKkP7U,9.075326485444076,59.5713,162.0,4YJzRK8wGf4Xo8NYuHuGTX > nd7BPj3fcuJvp9J9p6sUHf > hQaMjmjkdWdcpiDqUZmSUB > c7EPsdCfiupZz9m78o22y2 > ZmmanR6J9zr9JNc8eCajyt > 8uDzj6yEnQWT654VvCkhJp,Cergy,2021-04-22,Cergy > Le Blanc-Mesnil > Ivry-sur-Seine > Issy-les-Moulineaux > Dunkerque > Drancy,535.6052480146851
JJThqJKWrbVwFqCwEKtKwp,10.51208928732912,79.27289999999999,259.0,RfLwD6tCQ4oSUwzs6a3Dtf > jfZQUN22VvxHdxyVczbMDp > kAgpb5gGsNx7tRXL97M9Po > aEjSRtwxgJ3ZyG2XW4sRbv > kf643L8is6zvACnj5CArWR > jJCburByMd7qmXsycRDycR > 6XJTVJXR8NA89XS4BcPgbq > LEunhGDYtJDyxsLmFNuSyc > 7FjtXrYoN5KzXR2Ub5XjEa > eS8Ds7DdREKSdety3iS2Mv,Cergy,2021-04-22,Cergy > Drancy > Créteil > Courcouronnes > Courbevoic,97.91043108868229
hfyN8ASnuPe49yMJQ8YLog,6.1032537462647305,58.85980000000001,191.0,dKzk7VfVvWXJraQRtRJyx3 > JuoaKdwXCFMwL4Sqp8kTuf > XYHfKb49CukQjV4ydNVGzR > jVAQTnXrNJXmk5b5kedh98 > 5hEbjapMkDDLtN5iYHVDXo > YsQdHRPBD3GxNyYSLNWqLG > VVg8u87Q54njBLSZ5b7sW3 > 36ievW99Bmtt78UA6x9oU8,Cergy,2021-04-22,Cergy > Colombes > Clichy,23.1258319902756
GhxuA7nUDcc7BtrpyqPUws,7.448803295087169,61.9972,179.0,L84fErM8viZxHsbqf5KbtR > AEe6GEWapdsV4TDU5JFwA5 > GLpmesbPb59exfejvhWe9u > V94iaLieYk7H7y8KghMbQJ > 4VUFjdPgTgutC25WXUJtHo,Cergy,2021-04-22,Cergy > Cherbourg,273.5744973896385
RsDcfNL8JETg3PSfuXwKuA,15.571423229461164,80.7201,262.0,XWXuwdjXzQwWKhZimzfkCi > CBfdtUvGPegyusugcttYBe > YmfLkAtQJ4pTiZHzNwJBVB > Pzsutm9yvZPPY3sdtVSpJy > 48YimJ7grCxS63UECXSfjS > Z3jcpuh2uAMqpqTF3iGdyV > QzZ5Dv87APJiZaAbG5fR6s > 3UMiEmKS2Wuhf2tHZfiGQj > AXZK7Guwt87nrMCRo5u7JE > ZjXDXafVhEGA4xMHh3MutL > ZSD8WFfwACcdoz8YDC98Z4,Cergy,2021-04-22,Cergy > Cherbourg > Champigny-sur-Marne > Cergy > Carrières-sur-Seine > Calais,877.1510194530437
GbkgVjiiUQNRVKcJz4GWYN,17.4784625168191,54.34729999999999,311.0,bUzk79k3HrkAkaDAPYxC42 > PtVAj4BuCutbRcHD5FzUvw > AvuLxsufLWJYkynXbpqAh6 > ej4hyinpAqpZp2Lu45o7fP > 9G7LYotxDFzyWiq3wWb83G > 3ifoLwr3CScdDEgXLXHxoE > ey6zkmt49CbLBzbygckd2Y > o2QPeeT3AVtGmtFbPZD48A > DfPGv3WYAc6fodTEtBSNN6 > LeudVNcsSzgp7wfV2sNv4y > DoSgf5gGAMiC8BezLkQWZZ,Cergy,2021-04-22,Cergy > Caen > Boulogne-sur-Mer > Boulogne-Billancourt > Beauvais > Aulnay-sous-Bois > Aubervilliers,752.9842806703876
d66gS3gyVUo6FETJyV6EVM,6.46448110863921,46.0136,82.0,Tdb39jjhAWrvYsMdmiig6A > EFDu8bnp8vMVFkEuJm4j5K > FfhQnTj7Bsa6JjTGZujKsE > L7aSGAKzEVn6EmjxNjxqw4 > 8tN46MYFQ79QR8fTfzvywC,Cergy,2021-04-22,Cergy > Aubervilliers > Argenteuil,37.619277448468836
Y5XEnexXwyJikEKnNdBFNi,3.7569677305031526,73.0972,121.0,dQfFTsoRCeaLGEMYHixvFC > YYkRtbjZvmy3cAPqhNxv38 > kedxqwXHeBzwDXy8gQVaNb > 2qTEd3WfFxDHmGUH8PQndN,Cergy,2021-04-22,Cergy > Argenteuil > Antony,38.742199611720245
UM2YS5Zh5qa4aNyPBp7BHB,11.116158804788514,62.53290000000001,141.0,dqM5E4yzMXMy78orEi7hYN > NSkDSUSCzPHjeGMyroEdRR > DFiEjAhZbpZdHsDMWTV8fK > Bi5DLdLacuMYE2wj9D7TdH > XA4iM23ZqThMwotMtFaeM3,Cergy,2021-04-22,Cergy > Angers > Amiens,601.043445964415
dqErCz8reYpMSiP6KpyGt4,1.122591486688322,33.369,21.0,AQjWR9eqniCboPGTagsRe7,Cergy,2021-04-22,Cergy > Amiens,96.6865846198458
3jLXrsjd9KvePkCLFuDVLY,7.529683551091068,33.2786,85.0,buLNJvMnyoU3ZqbtD5i3kv > AQgVHt7YL8X7hG79Lw5RhD > 3ANCgVC9JhqjeBcXLJ8NzM,Reims,2021-04-22,Reims > Épinal > Troyes,390.8518620608621
5Adu5rMhmXpCJtT4qiuy7D,4.25156736302418,61.992,60.0,Y3t62vz8UqmURKthL39KNf > C2rJARwdJyaztzrsLooivz,Reims,2021-04-22,Reims > Tourcoing,174.05000164485867
9QBR6PPQhzUFn55KxiGUs9,11.954337274846226,76.0923,136.0,Vy85cBcpe3bEGRdc6BffZC > Ri9rNK8cLCawx5YecLnMX5 > 2RY7ciSFSxcGcCcwDHM63t > HmbFsmPURKhFqKSG8kXsBT > 4qTaAX4Gh8VXuow7ueZw3f > 8wpEoghCiH9VC5JyrMQkYC,Reims,2021-04-22,Reims > Strasbourg > Roubaix,684.9427072536836
BVK87QGFKWtLKiUbK74kMu,14.413247338634951,77.1882,246.0,S9HhmW3ZTJGDEmns8nbpMd > hHMrmy7At2Dcivc2vfwbED > WVgt7mXSsHqtojMEHAhcqd > eWkHxKJ2nPkXGfdBgZYVKf > h4k3CpH7HZVcgY2iMAq7Yu > h9hqrRTRzB3vfoutU4zzRW > jT4YkpTXwcg2KoZnxPxAkX > JWRUVEmwBVizq2Jk6JpAU8 > HTKCzAQUxXbWShFaLGH7Ua > K5bcdJ7FRnKPLEiNv9jsaN,Reims,2021-04-22,Reims > Nancy > Mulhouse > Metz,479.42007973804124
KETwCA3qgxq8cY3AXK9fAU,13.28286055478986,80.3258,237.0,56t9BdLnxwNSBi6UUBNuFn > d3ytuneF8b4gV5qu4qrWz3 > JeYEmqxWgQV9uuRkE6aW2p > FBYosThZUuJSxjKtz2AeYs > LtTEpe66yq2G8B7RERfnwr > HsK77FsSwDmXMLxKU7bE6o > 9ZPHzTerDCWwWmpshQsvzT > hRKDVqwwtHddEGzuZG7nQo > fhcnTG8VSQiFHyaVZUZ6cr,Reims,2021-04-22,Reims > Metz > Lille > Dijon > Colmar,1025.4287428415942
FLEYuoCUEQsqRToEiKHxnR,8.41975589474145,76.4001,86.0,ecZFWRJxwTeynkWJxc5cuW > gggFjsYpYGYcZTQkEuCp32 > mZGhtNhGH35zWgL358oJ9h > LfKMX7Cs4EzpGgYdDE7ZW4 > ndfp3Cr4igpjeeF9nvjEVd,Reims,2021-04-22,Reims > Colmar > Besançon > Belfort,490.5612378086736
oAQyMeAv6rE62Jc8xPTth9,5.4624058202418135,21.9491,170.0,DGT2dZ9KUmVhvcK8iTZNQN > GsWC6L3yNY3KGwepndLjEp > eosfr47rDjD3Y2L36CD7Td > 6PqgmKmHr6csrNRbfRrySy > YJEzu6aEvmy3ahbJzQMZYn > jXfbbvYMyRLqVW6mtde6vi,Reims,2021-04-22,Reims > Belfort,275.0506714420403
CA2K398vQCVTRytvQ5aGhE,10.334638011918342,79.9278,201.0,8WiHQCF9kjdu4kLbvfGi3h > 4y8wjVUbcdJDVojw7jSJyT > VosEoNec4KprYYNFHPNK8z > LGs8it4LhN5hfLkteMjgmh > PiAQrxEZF4gvzcTozCnWxo > ghokb4hCNgxY3qxUxhWNmh > BhkGE6rVepZmyz556v5zA7 > W8kZzvKw6gkJ89sCjRtsfr,Avignon,2021-04-22,Avignon > Vénissieux > Valence,279.45662193939654
gVCuJjCA3P3Q72p5aJu3PF,22.742360657949234,74.45339999999999,437.0,Mufu5RspshVXp6GSYBVaE7 > MEfcEtnDhepcX9zfYFoo4p > LVDsF3K53Q4WVhPLbdrDL6 > jJBdvV5pKT6ZJR3bhCYhbQ > P2EXWdEGRMqSANMgaTnct8 > kqLp78Jy2KR2PoZVzEx7fG > c2pjAZXcrRmJgPYFPwh8HH > C8u3WtKdoMwws8vztjMNyS > bXLhmcxVYgLyCy2SZ2HECD > aW4Vpqoic9Ay5QTcactLtg > e4bMWySKa77ev6MnwZkigj > jkfxA5okUGCsb3mjeqH7GH > 79W7sCxqkkYfsagKyHwXGf > RrdtRd5uX7KNSgY3LX6sqR > ZV5b8A6fVshoytb4ZJWEYo,Avignon,2021-04-22,Avignon > Toulon > Nîmes > Nice > Montélimar > Montpellier > Marseille > La Seyne-sur-Mer,1032.749216614941
ex7QbNn4yVaEE9uUqJY4i7,6.167063023618962,73.62579999999998,74.0,ivwNVKDiHxDDU2TgzGuvSQ > jTuLJdCAc5aFs4qsSsxSmE,Avignon,2021-04-22,Avignon > Hyères > Grenoble,371.56057263787
8TYpxftDtVSgcTJ3F2kgqw,0.2610810998709814,26.2656,32.0,5zCt59tmL72dBqsetoHLYM,Avignon,2021-04-22,Avignon > Grenoble,153.95330105457046
fu2iyYtWKH4jpabPhsfBLG,5.118847924047073,75.55059999999999,98.0,LbMTbFPzzRhBgATKxoSiDN > DphTxiGBAUdgHezUr7Wurd > SHAuNg5LBwqLqSBiMwCUN2,Avignon,2021-04-22,Avignon > Cannes,182.59236184223545
QK2zdQ33BhipDFM3LcZFX3,13.8830651632973,66.4599,188.0,KRdukTKuWbGvU8UVdHE9Qg > QXKXVo4z5XW4Frkc2HZxZy > LUTMJSGeCDGRKsJsmrqmbF > AEovkyKyWgqCazQMwnm5Ld > gRxnQBCuTpPXXRHnVANFDu > 9X3SjJmKzWoEkJc442vDxt > kbuiUgGRJzy9s3KvXFP7z2 > 4RWS3H3PRLkqhnmQuoCRS9,Avignon,2021-04-22,Avignon > Cannes > Béziers > Avignon > Antibes,824.4354945757075
J2Jq8Msg4kP8A9A8r7qF2v,12.216715017803958,52.609,125.0,TYdJ2X6PUwLvGGrJgsfeTx > MENE4khRRrx392ZJfPpFxP > ckFt8nps5R3xtmeaPkTnQN > 5eoF7zDuDbQfLdVpgj8gtA > DS3CszRWy84YBTkFmFc2qe > eQ5mSF3AeuXWKED8W2sPGi,Avignon,2021-04-22,Avignon > Antibes > Annecy > Aix-en-Provence,732.8900972794041
SSAK9ANfq4yFx9ywiNQYhU,1.919148673926312,40.0433,33.0,HwU32gAoQZZDbVdFoRYuJd > B8SE9Mb3ui7AG9FyMSLKXX,Montauban,2021-04-22,Montauban > Toulouse,46.531635169420404
65DxYSR8rAxU9ixFw4QocC,3.864387565475901,65.4176,52.0,i4ywC9amMPFakLkVLh4Ri6 > WG3RgR9vrfrJi9Ee3etSDg,Montauban,2021-04-22,Montauban > Pessac,180.53497351493658
arFL8nH4enBhuRsRm5epwh,12.311973482724447,47.1826,152.0,kvLLRBGJtrmF34BdUR9xPg > bYZJMogJaHTKZCESx874Lt > jqeXhr55UmKUv4akHjysRU > K9y5knMNYXUWjmzEumoFuG > 8Z4iHjqqd8w7DsoWsY4stq > iuDQaWJ9jtjNMQRKYHpfrD,Montauban,2021-04-22,Montauban > Pessac > Perpignan > Pau,821.9903869824213
UrwiuwMkbRVk3BH9merStM,4.750770674546874,74.6968,74.0,SHjL2JmYCZeWDnCf5S8ak2 > 2j9ENwW3cmJAUWfrNBQ7i2 > P5gZuSA62wJYhAyrwMhJ5H,Montauban,2021-04-22,Montauban > Pau > Niort,496.68203864186967
RwFA5tzBpGW85LZwH3Sauu,1.793091050107601,25.5375,45.0,gMDjEvagqixEdcAWuJhw8B,Montauban,2021-04-22,Montauban > Mérignac,183.10645785046754
CA8VAZXS7xUNGPtcrNxuEw,1.096973393541792,62.069,35.0,Tvugnc65yoJmGcvDntH8E2,Montauban,2021-04-22,Montauban > Mérignac,183.10645785046754
m6NUG7DXXpLvkco8xEYxU6,11.529156865431114,66.8791,224.0,Ce3y9rQfgqXt4r2YGPHqhZ > a5ArRuh6uaMjzjKygcTF6G > eV3ENEymKrtMxyGtggkeop > gPRsMGxqd6dHLdZW3khFja > hpGPHLjyziNQRbnQ79tFQa > SngPThqvzoZx8YMXJDy4ui > fwN8Pqa8drqNJrQ7DJchrJ > oNfWFJw7eSpC4T68jLaBNv,Montauban,2021-04-22,Montauban > Limoges > La Rochelle,392.1214889185702
4q43tx2jAeJtMFz4UwGZpD,2.765204017987341,47.4446,76.0,BZVj72jSzoNHbY86KFqEhM > BakVNZScHwfYtC5CFMmGHH,Montauban,2021-04-22,Montauban > Bordeaux,178.82380000156851
Z7vGezjWxCgk4fztkcAsuq,0.947687769305419,37.1592,18.0,VstTdusKHepV5P7YdzVf2x,Montauban,2021-04-22,Montauban > Bordeaux,178.82380000156851
